ts,stage,reason,price,extra
2025-11-08T10:03:24.787712,range,range_blocked:15m_ema_dist_gt_0.003,102873.6000,
2025-11-08T10:03:26.879960,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102873.6000,
2025-11-08T10:03:26.880928,range,range_blocked:15m_ema_dist_gt_0.003,102873.6000,
2025-11-08T10:03:29.014327,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102873.6000,
2025-11-08T10:03:29.016321,range,range_blocked:15m_ema_dist_gt_0.003,102873.6000,
2025-11-08T10:03:31.099313,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102873.6000,
2025-11-08T10:03:32.581218,range,range_blocked:15m_ema_dist_gt_0.003,102873.6000,
2025-11-08T10:03:34.659220,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102834.3000,
2025-11-08T10:03:34.660218,range,range_blocked:15m_ema_dist_gt_0.003,102834.3000,
2025-11-08T10:03:36.711194,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102834.3000,
2025-11-08T10:03:36.712193,range,range_blocked:15m_ema_dist_gt_0.003,102834.3000,
2025-11-08T10:03:38.755563,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102834.3000,
2025-11-08T10:03:38.757856,range,range_blocked:15m_ema_dist_gt_0.003,102834.3000,
2025-11-08T10:03:40.865863,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102834.3000,
2025-11-08T10:03:40.866860,range,range_blocked:15m_ema_dist_gt_0.003,102834.3000,
2025-11-08T10:03:42.910519,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102834.3000,
2025-11-08T10:03:42.912495,range,range_blocked:15m_ema_dist_gt_0.003,102834.3000,
2025-11-08T10:03:45.068594,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102834.3000,
2025-11-08T10:03:45.069591,range,range_blocked:15m_ema_dist_gt_0.003,102834.3000,
2025-11-08T10:03:47.123878,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102863.7000,
2025-11-08T10:03:47.124855,range,range_blocked:15m_ema_dist_gt_0.003,102863.7000,
2025-11-08T10:03:49.158526,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102863.7000,
2025-11-08T10:03:49.159495,range,range_blocked:15m_ema_dist_gt_0.003,102863.7000,
2025-11-08T10:03:51.247364,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102863.7000,
2025-11-08T10:03:51.248375,range,range_blocked:15m_ema_dist_gt_0.003,102863.7000,
2025-11-08T10:03:53.350585,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102877.9000,
2025-11-08T10:03:53.351552,range,range_blocked:15m_ema_dist_gt_0.003,102877.9000,
2025-11-08T10:03:55.417281,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102877.9000,
2025-11-08T10:03:55.421271,range,range_blocked:15m_ema_dist_gt_0.003,102877.9000,
2025-11-08T10:03:57.489873,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102877.9000,
2025-11-08T10:03:57.490848,range,range_blocked:15m_ema_dist_gt_0.003,102877.9000,
2025-11-08T10:03:59.582908,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102877.9000,
2025-11-08T10:03:59.586900,range,range_blocked:15m_ema_dist_gt_0.003,102877.9000,
2025-11-08T10:04:01.615677,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102877.9000,
2025-11-08T10:04:03.070162,range,range_blocked:15m_ema_dist_gt_0.003,102877.9000,
2025-11-08T10:04:05.127178,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102917.7000,
2025-11-08T10:04:05.128126,range,range_blocked:15m_ema_dist_gt_0.003,102917.7000,
2025-11-08T10:04:07.175210,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102917.7000,
2025-11-08T10:04:07.176177,range,range_blocked:15m_ema_dist_gt_0.003,102917.7000,
2025-11-08T10:04:09.252725,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102917.7000,
2025-11-08T10:04:09.255684,range,range_blocked:15m_ema_dist_gt_0.003,102917.7000,
2025-11-08T10:04:11.287397,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102917.7000,
2025-11-08T10:04:11.288392,range,range_blocked:15m_ema_dist_gt_0.003,102917.7000,
2025-11-08T10:04:13.385260,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102917.7000,
2025-11-08T10:04:13.387149,range,range_blocked:15m_ema_dist_gt_0.003,102917.7000,
2025-11-08T10:04:15.459431,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102917.7000,
2025-11-08T10:04:15.460399,range,range_blocked:15m_ema_dist_gt_0.003,102917.7000,
2025-11-08T10:04:17.497817,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102925.3000,
2025-11-08T10:04:17.498814,range,range_blocked:15m_ema_dist_gt_0.003,102925.3000,
2025-11-08T10:04:19.559649,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102925.3000,
2025-11-08T10:04:19.561678,range,range_blocked:15m_ema_dist_gt_0.003,102925.3000,
2025-11-08T10:04:21.710263,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102925.3000,
2025-11-08T10:04:21.711261,range,range_blocked:15m_ema_dist_gt_0.003,102925.3000,
2025-11-08T10:04:23.833044,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102925.3000,
2025-11-08T10:04:23.836036,range,range_blocked:15m_ema_dist_gt_0.003,102925.3000,
2025-11-08T10:04:25.899835,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102888.3000,
2025-11-08T10:04:25.900862,range,range_blocked:15m_ema_dist_gt_0.003,102888.3000,
2025-11-08T10:04:27.979571,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102888.3000,
2025-11-08T10:04:27.983551,range,range_blocked:15m_ema_dist_gt_0.003,102888.3000,
2025-11-08T10:04:30.067569,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102888.3000,
2025-11-08T10:04:30.069561,range,range_blocked:15m_ema_dist_gt_0.003,102888.3000,
2025-11-08T10:04:32.110311,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102888.3000,
2025-11-08T10:04:33.611458,range,range_blocked:15m_ema_dist_gt_0.003,102888.3000,
2025-11-08T10:04:35.637307,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102888.3000,
2025-11-08T10:04:35.638304,range,range_blocked:15m_ema_dist_gt_0.003,102888.3000,
2025-11-08T10:04:37.746606,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102907.4000,
2025-11-08T10:04:37.747576,range,range_blocked:15m_ema_dist_gt_0.003,102907.4000,
2025-11-08T10:04:39.833153,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102907.4000,
2025-11-08T10:04:39.834122,range,range_blocked:15m_ema_dist_gt_0.003,102907.4000,
2025-11-08T10:04:41.903264,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102907.4000,
2025-11-08T10:04:41.904262,range,range_blocked:15m_ema_dist_gt_0.003,102907.4000,
2025-11-08T10:04:43.957169,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102876.8000,
2025-11-08T10:04:43.958166,range,range_blocked:15m_ema_dist_gt_0.003,102876.8000,
2025-11-08T10:04:46.034026,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102876.8000,
2025-11-08T10:04:46.036021,range,range_blocked:15m_ema_dist_gt_0.003,102876.8000,
2025-11-08T10:04:48.225263,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102876.8000,
2025-11-08T10:04:48.226261,range,range_blocked:15m_ema_dist_gt_0.003,102876.8000,
2025-11-08T10:04:50.391475,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102876.8000,
2025-11-08T10:04:50.392502,range,range_blocked:15m_ema_dist_gt_0.003,102876.8000,
2025-11-08T10:04:52.487910,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102876.8000,
2025-11-08T10:04:52.488907,range,range_blocked:15m_ema_dist_gt_0.003,102876.8000,
2025-11-08T10:04:54.542191,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102876.8000,
2025-11-08T10:04:54.543218,range,range_blocked:15m_ema_dist_gt_0.003,102876.8000,
2025-11-08T10:04:56.658068,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102907.1000,
2025-11-08T10:04:56.659066,range,range_blocked:15m_ema_dist_gt_0.003,102907.1000,
2025-11-08T10:04:58.725428,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102907.1000,
2025-11-08T10:04:58.726424,range,range_blocked:15m_ema_dist_gt_0.003,102907.1000,
2025-11-08T10:05:00.807381,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102907.1000,
2025-11-08T10:05:00.808351,range,range_blocked:15m_ema_dist_gt_0.003,102907.1000,
2025-11-08T10:05:02.876589,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102907.1000,
2025-11-08T10:05:04.341687,range,range_blocked:15m_ema_dist_gt_0.003,102907.1000,
2025-11-08T10:05:06.435402,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102896.9000,
2025-11-08T10:05:06.436404,range,range_blocked:15m_ema_dist_gt_0.003,102896.9000,
2025-11-08T10:05:08.505912,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102896.9000,
2025-11-08T10:05:08.506887,range,range_blocked:15m_ema_dist_gt_0.003,102896.9000,
2025-11-08T10:05:10.542790,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102896.9000,
2025-11-08T10:05:10.543762,range,range_blocked:15m_ema_dist_gt_0.003,102896.9000,
2025-11-08T10:05:12.587481,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102896.9000,
2025-11-08T10:05:12.588444,range,range_blocked:15m_ema_dist_gt_0.003,102896.9000,
2025-11-08T10:05:14.634725,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102922.7000,
2025-11-08T10:05:14.635688,range,range_blocked:15m_ema_dist_gt_0.003,102922.7000,
2025-11-08T10:05:16.687028,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102896.9000,
2025-11-08T10:05:16.688047,range,range_blocked:15m_ema_dist_gt_0.003,102896.9000,
2025-11-08T10:05:18.771592,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102922.7000,
2025-11-08T10:05:18.772831,range,range_blocked:15m_ema_dist_gt_0.003,102922.7000,
2025-11-08T10:05:20.807713,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102922.7000,
2025-11-08T10:05:20.808685,range,range_blocked:15m_ema_dist_gt_0.003,102922.7000,
2025-11-08T10:05:22.893266,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102922.7000,
2025-11-08T10:05:22.894260,range,range_blocked:15m_ema_dist_gt_0.003,102922.7000,
2025-11-08T10:05:24.930927,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102922.7000,
2025-11-08T10:05:24.931920,range,range_blocked:15m_ema_dist_gt_0.003,102922.7000,
2025-11-08T10:05:26.979077,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102950.0000,
2025-11-08T10:05:26.980037,range,range_blocked:15m_ema_dist_gt_0.003,102950.0000,
2025-11-08T10:05:29.040926,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102950.0000,
2025-11-08T10:05:29.041951,range,range_blocked:15m_ema_dist_gt_0.003,102950.0000,
2025-11-08T10:05:31.080582,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102950.0000,
2025-11-08T10:05:31.081580,range,range_blocked:15m_ema_dist_gt_0.003,102950.0000,
2025-11-08T10:05:33.143526,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102970.2000,
2025-11-08T10:05:34.617071,range,range_blocked:15m_ema_dist_gt_0.003,102970.2000,
2025-11-08T10:05:36.703754,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102970.2000,
2025-11-08T10:05:36.704747,range,range_blocked:15m_ema_dist_gt_0.003,102970.2000,
2025-11-08T10:05:38.791088,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102970.2000,
2025-11-08T10:05:38.792046,range,range_blocked:15m_ema_dist_gt_0.003,102970.2000,
2025-11-08T10:05:40.833993,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102970.2000,
2025-11-08T10:05:40.834977,range,range_blocked:15m_ema_dist_gt_0.003,102970.2000,
2025-11-08T10:05:42.886069,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102970.2000,
2025-11-08T10:05:42.887068,range,range_blocked:15m_ema_dist_gt_0.003,102970.2000,
2025-11-08T10:05:44.956366,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102991.2000,
2025-11-08T10:05:44.957346,range,range_blocked:15m_ema_dist_gt_0.003,102991.2000,
2025-11-08T10:05:47.047041,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102991.2000,
2025-11-08T10:05:47.048038,range,range_blocked:15m_ema_dist_gt_0.003,102991.2000,
2025-11-08T10:05:49.107628,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102991.2000,
2025-11-08T10:05:49.108589,range,range_blocked:15m_ema_dist_gt_0.003,102991.2000,
2025-11-08T10:05:51.155553,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102991.2000,
2025-11-08T10:05:51.156517,range,range_blocked:15m_ema_dist_gt_0.003,102991.2000,
2025-11-08T10:05:53.208576,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102991.2000,
2025-11-08T10:05:53.209572,range,range_blocked:15m_ema_dist_gt_0.003,102991.2000,
2025-11-08T10:05:55.262572,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102991.2000,
2025-11-08T10:05:55.263541,range,range_blocked:15m_ema_dist_gt_0.003,102991.2000,
2025-11-08T10:05:57.330314,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102993.5000,
2025-11-08T10:05:57.333333,range,range_blocked:15m_ema_dist_gt_0.003,102993.5000,
2025-11-08T10:05:59.423445,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102993.5000,
2025-11-08T10:05:59.424437,range,range_blocked:15m_ema_dist_gt_0.003,102993.5000,
2025-11-08T10:06:01.494209,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102993.5000,
2025-11-08T10:06:01.495206,range,range_blocked:15m_ema_dist_gt_0.003,102993.5000,
2025-11-08T10:06:03.539382,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103030.0000,
2025-11-08T10:06:05.067562,range,range_blocked:15m_ema_dist_gt_0.003,103030.0000,
2025-11-08T10:06:07.155806,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103030.0000,
2025-11-08T10:06:07.156802,range,range_blocked:15m_ema_dist_gt_0.003,103030.0000,
2025-11-08T10:06:09.193514,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103030.0000,
2025-11-08T10:06:09.195457,range,range_blocked:15m_ema_dist_gt_0.003,103030.0000,
2025-11-08T10:06:11.249290,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103030.0000,
2025-11-08T10:06:11.253240,range,range_blocked:15m_ema_dist_gt_0.003,103030.0000,
2025-11-08T10:06:13.322606,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103030.0000,
2025-11-08T10:06:13.323603,range,range_blocked:15m_ema_dist_gt_0.003,103030.0000,
2025-11-08T10:06:15.460868,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103050.0000,
2025-11-08T10:06:15.462389,range,range_blocked:15m_ema_dist_gt_0.003,103050.0000,
2025-11-08T10:06:17.535210,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103050.0000,
2025-11-08T10:06:17.536178,range,range_blocked:15m_ema_dist_gt_0.003,103050.0000,
2025-11-08T10:06:19.616256,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103050.0000,
2025-11-08T10:06:19.617252,range,range_blocked:15m_ema_dist_gt_0.003,103050.0000,
2025-11-08T10:06:21.687910,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103050.0000,
2025-11-08T10:06:21.688882,range,range_blocked:15m_ema_dist_gt_0.003,103050.0000,
2025-11-08T10:06:23.747467,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103050.0000,
2025-11-08T10:06:23.748465,range,range_blocked:15m_ema_dist_gt_0.003,103050.0000,
2025-11-08T10:06:25.875338,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103078.4000,
2025-11-08T10:06:25.876335,range,range_blocked:15m_ema_dist_gt_0.003,103078.4000,
2025-11-08T10:06:27.929155,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103078.4000,
2025-11-08T10:06:27.930145,range,range_blocked:15m_ema_dist_gt_0.003,103078.4000,
2025-11-08T10:06:29.991180,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103078.4000,
2025-11-08T10:06:29.992179,range,range_blocked:15m_ema_dist_gt_0.003,103078.4000,
2025-11-08T10:06:32.102131,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103078.4000,
2025-11-08T10:06:32.106107,range,range_blocked:15m_ema_dist_gt_0.003,103078.4000,
2025-11-08T10:06:34.155105,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103078.4000,
2025-11-08T10:06:35.595631,range,range_blocked:15m_ema_dist_gt_0.003,103078.4000,
2025-11-08T10:06:37.666354,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103062.6000,
2025-11-08T10:06:37.667323,range,range_blocked:15m_ema_dist_gt_0.003,103062.6000,
2025-11-08T10:06:40.059924,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103062.6000,
2025-11-08T10:06:40.060922,range,range_blocked:15m_ema_dist_gt_0.003,103062.6000,
2025-11-08T10:06:42.103252,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103062.6000,
2025-11-08T10:06:42.104249,range,range_blocked:15m_ema_dist_gt_0.003,103062.6000,
2025-11-08T10:06:44.280185,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103007.0000,
2025-11-08T10:06:44.281153,range,range_blocked:15m_ema_dist_gt_0.003,103007.0000,
2025-11-08T10:06:46.347960,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103007.0000,
2025-11-08T10:06:46.348969,range,range_blocked:15m_ema_dist_gt_0.003,103007.0000,
2025-11-08T10:06:48.601197,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103007.0000,
2025-11-08T10:06:48.602224,range,range_blocked:15m_ema_dist_gt_0.003,103007.0000,
2025-11-08T10:06:50.672377,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103007.0000,
2025-11-08T10:06:50.673374,range,range_blocked:15m_ema_dist_gt_0.003,103007.0000,
2025-11-08T10:06:52.950445,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103007.0000,
2025-11-08T10:06:52.951443,range,range_blocked:15m_ema_dist_gt_0.003,103007.0000,
2025-11-08T10:06:55.042211,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103007.0000,
2025-11-08T10:06:55.043205,range,range_blocked:15m_ema_dist_gt_0.003,103007.0000,
2025-11-08T10:06:57.126692,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103007.0000,
2025-11-08T10:06:57.127689,range,range_blocked:15m_ema_dist_gt_0.003,103007.0000,
2025-11-08T10:06:59.240001,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103030.3000,
2025-11-08T10:06:59.241958,range,range_blocked:15m_ema_dist_gt_0.003,103030.3000,
2025-11-08T10:07:01.291192,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103030.3000,
2025-11-08T10:07:01.292189,range,range_blocked:15m_ema_dist_gt_0.003,103030.3000,
2025-11-08T10:07:03.420274,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103013.9000,
2025-11-08T10:07:03.421254,range,range_blocked:15m_ema_dist_gt_0.003,103013.9000,
2025-11-08T10:07:05.519459,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103013.9000,
2025-11-08T10:07:07.096431,range,range_blocked:15m_ema_dist_gt_0.003,103013.9000,
2025-11-08T10:07:09.139461,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103013.9000,
2025-11-08T10:07:09.140435,range,range_blocked:15m_ema_dist_gt_0.003,103013.9000,
2025-11-08T10:07:11.299131,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103013.9000,
2025-11-08T10:07:11.303121,range,range_blocked:15m_ema_dist_gt_0.003,103013.9000,
2025-11-08T10:07:13.400010,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103013.9000,
2025-11-08T10:07:13.403961,range,range_blocked:15m_ema_dist_gt_0.003,103013.9000,
2025-11-08T10:07:15.498401,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103013.9000,
2025-11-08T10:07:15.499391,range,range_blocked:15m_ema_dist_gt_0.003,103013.9000,
2025-11-08T10:07:17.597666,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103033.4000,
2025-11-08T10:07:17.598689,range,range_blocked:15m_ema_dist_gt_0.003,103033.4000,
2025-11-08T10:07:19.647179,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103033.4000,
2025-11-08T10:07:19.648146,range,range_blocked:15m_ema_dist_gt_0.003,103033.4000,
2025-11-08T10:07:21.680166,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103033.4000,
2025-11-08T10:07:21.682121,range,range_blocked:15m_ema_dist_gt_0.003,103033.4000,
2025-11-08T10:07:23.750877,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103033.4000,
2025-11-08T10:07:23.751909,range,range_blocked:15m_ema_dist_gt_0.003,103033.4000,
2025-11-08T10:07:25.810344,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103065.2000,
2025-11-08T10:07:25.811341,range,range_blocked:15m_ema_dist_gt_0.003,103065.2000,
2025-11-08T10:07:27.852263,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103065.2000,
2025-11-08T10:07:27.853232,range,range_blocked:15m_ema_dist_gt_0.003,103065.2000,
2025-11-08T10:07:29.951551,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103065.2000,
2025-11-08T10:07:29.952519,range,range_blocked:15m_ema_dist_gt_0.003,103065.2000,
2025-11-08T10:07:32.029226,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103065.2000,
2025-11-08T10:07:32.030221,range,range_blocked:15m_ema_dist_gt_0.003,103065.2000,
2025-11-08T10:07:34.077662,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103065.2000,
2025-11-08T10:07:34.078630,range,range_blocked:15m_ema_dist_gt_0.003,103065.2000,
2025-11-08T10:07:36.201766,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103035.8000,
2025-11-08T10:07:37.677480,range,range_blocked:15m_ema_dist_gt_0.003,103035.8000,
2025-11-08T10:07:39.778487,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103035.8000,
2025-11-08T10:07:39.779484,range,range_blocked:15m_ema_dist_gt_0.003,103035.8000,
2025-11-08T10:07:41.849672,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103035.8000,
